date,no,no2,o3,so2,pm2_5,pm10,nh3,AQI_no2,AQI_so2,AQI_o3,AQI_pm2_5,issues,remedies,AQI
2021-10-28 07:00:00,2.77,22.62,178.81,45.3,25.21724263968967,119.13,12.67,20.944444444444446,61.625,277.45744680851067,78.24197145232836,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",277.45744680851067
2021-10-28 08:00:00,2.18,17.48,170.23,34.81,15.781778736750265,82.47,10.51,16.185185185185187,48.34722222222222,268.32978723404256,58.08072379647493,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",268.32978723404256
2021-10-28 09:00:00,2.24,19.02,160.22,34.81,13.771473712756299,75.24,10.39,17.61111111111111,48.34722222222222,257.6808510638298,53.78520024093226,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",257.6808510638298
2021-10-28 10:00:00,10.06,61.69,101.57,50.07,25.2378762689682,130.66,21.28,58.180851063829785,67.5875,188.92499999999998,78.28606040377821,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",188.92499999999998
2021-10-28 11:00:00,29.95,116.53,36.12,66.76,45.744756110501925,226.25,33.95,105.97307692307692,88.45,32.836363636363636,125.86189027625481,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",125.86189027625481
2021-10-28 12:00:00,73.31,139.83,3.62,76.29,61.208187424097716,299.02,44.08,114.9346153846154,100.13181818181819,3.290909090909091,153.05694074952513,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",153.05694074952513
2021-10-28 19:00:00,22.8,76.08,0.02,33.38,58.42559513282161,279.84,21.03,73.48936170212765,46.361111111111114,0.01818181818181818,151.59241849095875,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",151.59241849095875
2021-10-28 20:00:00,14.19,62.38,0.06,28.61,47.684317262683784,228.37,15.33,58.91489361702128,39.73611111111111,0.05454545454545454,130.71079315670946,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",130.71079315670946
2021-10-28 21:00:00,11.4,54.15,0.09,26.94,44.05279850966243,208.16,12.54,50.159574468085104,37.416666666666664,0.08181818181818182,121.63199627415608,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",121.63199627415608
2021-10-28 22:00:00,11.18,47.98,0.08,26.46,43.6931838279509,203.77,10.77,44.425925925925924,36.75,0.07272727272727272,120.73295956987724,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",120.73295956987724
2021-10-28 23:00:00,14.31,43.53,0.03,26.94,45.61211135085423,209.9,10.13,40.30555555555556,37.416666666666664,0.02727272727272727,125.53027837713557,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",125.53027837713557
2021-10-29 02:00:00,86.73,43.53,0.16,56.27,85.470387794324,381.96,26.85,40.30555555555556,75.3375,0.14545454545454545,165.82651989174948,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",165.82651989174948
2021-10-29 03:00:00,121.59,57.58,2.68,69.62,101.60883355146028,451.53,35.47,53.80851063829787,92.025,2.4363636363636365,174.32043871129488,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",174.32043871129488
2021-10-29 04:00:00,66.16,106.93,23.6,79.16,97.76508318300262,424.29,38.0,102.28076923076924,101.43636363636364,21.454545454545457,172.29741220158033,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",172.29741220158033
2021-10-29 05:00:00,34.87,143.95,84.4,95.37,123.55711978116562,525.59,43.57,116.51923076923077,108.80454545454546,144.66666666666669,185.87216830587664,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",185.87216830587664
2021-10-29 06:00:00,14.19,137.09,217.44,107.77,153.04552368151107,635.69,41.04,113.88076923076923,114.44090909090909,308.5073170731707,202.64552368151107,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",308.5073170731707
2021-10-29 07:00:00,3.74,43.87,251.77,103.0,54.28118330916251,228.09,12.79,40.62037037037037,112.27272727272727,325.25365853658536,147.20295827290627,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",325.25365853658536
2021-10-29 08:00:00,2.46,29.47,246.05,82.02,35.710916958485136,155.75,9.37,27.287037037037035,102.73636363636363,322.4634146341464,100.77729239621284,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",322.4634146341464
2021-10-29 09:00:00,1.96,27.42,246.05,77.25,31.059507386839282,137.56,9.63,25.38888888888889,100.56818181818181,322.4634146341464,90.72544313427197,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",322.4634146341464
2021-10-29 10:00:00,4.69,65.12,185.97,84.88,40.312216287597415,181.2,19.0,61.829787234042556,104.03636363636363,285.0744680851064,112.28054071899354,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",285.0744680851064
2021-10-29 11:00:00,9.39,128.87,95.84,92.51,57.844905851697256,263.52,30.91,110.71923076923078,107.50454545454545,174.60000000000002,151.28679255352486,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",174.60000000000002
2021-10-29 12:00:00,21.23,180.96,14.31,90.6,68.61566033509014,318.76,39.52,130.75384615384615,106.63636363636363,13.00909090909091,156.95561070267902,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",156.95561070267902
2021-10-29 13:00:00,50.52,171.36,0.01,88.69,77.18745946965679,361.89,48.64,127.06153846153848,105.76818181818182,0.00909090909090909,161.46708393139832,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",161.46708393139832
2021-10-29 15:00:00,13.41,137.09,1.83,69.62,73.15505877636683,348.56,49.65,113.88076923076923,92.025,1.6636363636363636,159.34476777703517,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",159.34476777703517
2021-10-29 16:00:00,0.35,113.79,18.06,60.08,67.0327662032943,318.59,45.6,104.91923076923078,80.1,16.418181818181818,156.12250852804962,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",156.12250852804962
2021-10-29 17:00:00,0.04,95.96,27.54,55.79,66.24279296805913,313.05,44.08,94.63829787234042,74.7375,25.036363636363635,155.70673314108376,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",155.70673314108376
2021-10-29 18:00:00,0.01,82.25,33.26,46.25,59.55454942048978,280.03,36.99,80.0531914893617,62.8125,30.236363636363635,152.18660495815251,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",152.18660495815251
2021-10-30 01:00:00,0.09,44.55,30.04,24.8,56.96945043802247,233.51,13.43,41.25,34.44444444444444,27.30909090909091,150.82602654632763,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",150.82602654632763
2021-10-30 02:00:00,2.99,64.43,13.41,33.85,64.41524294624645,268.43,21.03,61.09574468085107,47.013888888888886,12.190909090909091,154.74486470855078,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",154.74486470855078
2021-10-30 03:00:00,12.96,69.92,28.97,41.49,68.41227170363032,287.93,27.11,66.93617021276596,56.862500000000004,26.336363636363636,156.84856405454227,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",156.84856405454227
2021-10-30 04:00:00,12.52,69.23,73.67,47.68,70.94726044356408,298.57,29.64,66.20212765957447,64.6,108.9,158.1827686545074,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",158.1827686545074
2021-10-30 05:00:00,8.16,60.32,138.76,53.41,76.75710091613315,319.82,29.89,56.72340425531915,71.76249999999999,234.85106382978722,161.24057942954377,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",234.85106382978722
2021-10-30 06:00:00,3.69,41.47,228.88,56.74,79.81972103333217,324.47,27.36,38.398148148148145,75.92500000000001,314.08780487804876,162.85248475438536,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",314.08780487804876
2021-10-30 07:00:00,1.01,12.68,228.88,35.76,31.98802070437315,137.1,14.95,11.74074074074074,49.666666666666664,314.08780487804876,92.70944594951527,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",314.08780487804876
2021-10-30 08:00:00,0.98,10.8,203.13,25.99,18.938724016365416,89.69,12.92,10.0,36.09722222222222,301.52682926829266,64.82633336830217,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",301.52682926829266
2021-10-30 09:00:00,0.98,11.65,200.27,24.56,16.22098027425041,79.65,12.79,10.787037037037038,34.11111111111111,300.13170731707316,59.01918862019319,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",300.13170731707316
2021-10-30 10:00:00,1.55,22.28,188.83,30.99,18.850294176600286,92.46,14.69,20.62962962962963,43.041666666666664,288.1170212765958,64.63738071923137,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",288.1170212765958
2021-10-30 11:00:00,1.55,38.39,165.94,38.62,24.03523044816243,116.57,17.73,35.5462962962963,53.275,263.7659574468085,75.71630437641545,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",263.7659574468085
2021-10-30 12:00:00,0.34,54.84,135.9,43.39,27.985096624338247,134.87,20.77,50.8936170212766,59.2375,231.8085106382979,84.15618936824413,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",231.8085106382979
2021-10-31 01:00:00,0.02,33.24,39.7,23.84,32.46848950043036,154.43,21.03,30.77777777777778,33.11111111111111,36.09090909090909,93.73608867613325,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",93.73608867613325
2021-10-31 02:00:00,1.51,51.41,18.42,31.47,37.03146923231108,180.16,25.08,47.60185185185185,43.70833333333333,16.745454545454546,104.0786730807777,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",104.0786730807777
2021-10-31 03:00:00,12.07,56.21,17.17,36.72,39.990921203117445,198.6,27.61,52.351063829787236,50.9,15.60909090909091,111.47730300779361,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",111.47730300779361
2021-10-31 04:00:00,16.32,52.78,36.84,40.05,40.005659509744966,202.15,26.85,48.870370370370374,55.0625,33.49090909090909,111.51414877436241,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",111.51414877436241
2021-10-31 05:00:00,12.07,47.98,69.38,44.82,39.8229045075637,202.24,25.84,44.425925925925924,61.025,94.93749999999999,111.05726126890926,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",111.05726126890926
2021-10-31 06:00:00,6.93,39.41,117.3,49.11,39.02114062702652,196.74,23.05,36.49074074074074,66.3875,212.02127659574467,109.05285156756631,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",212.02127659574467
2021-10-31 07:00:00,1.56,13.02,164.51,30.28,23.489913102944122,136.21,11.02,12.055555555555555,42.05555555555556,262.24468085106383,74.55109637381223,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",262.24468085106383
2021-10-31 08:00:00,1.13,10.11,167.37,25.99,20.91365710445333,125.74,8.87,9.36111111111111,36.09722222222222,265.2872340425532,69.04627586421651,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",265.2872340425532
2021-10-31 09:00:00,1.13,11.48,165.94,26.94,19.979248464268448,120.54,8.74,10.62962962962963,37.416666666666664,263.7659574468085,67.04967620570181,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",263.7659574468085
2021-10-31 10:00:00,7.93,56.21,100.14,44.35,31.982125381722142,176.44,19.25,52.351063829787236,60.4375,185.35,92.69684910624389,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",185.35
2021-10-31 11:00:00,25.03,105.56,31.47,61.99,50.605449636258584,261.5,30.15,101.75384615384615,82.48750000000001,28.609090909090906,138.01362409064646,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",138.01362409064646
2021-10-31 12:00:00,68.84,122.01,2.12,73.43,65.73579522007239,330.99,40.53,108.08076923076923,96.78750000000001,1.9272727272727272,155.43989222109073,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",155.43989222109073
2021-11-01 02:00:00,261.07,78.14,0.08,104.9,231.63606994210792,962.7,81.06,75.68085106382979,113.13636363636364,0.07272727272727272,281.2360699421079,"Severe symptoms (unconsciousness, death)(pm2_5)","Evacuate to fresh air, seek medical attention immediately.",281.2360699421079
2021-11-01 03:00:00,321.87,84.31,1.27,105.86,243.33533774303467,1014.03,81.06,82.24468085106383,113.57272727272728,1.1545454545454545,292.93533774303467,"Severe symptoms (unconsciousness, death)(pm2_5)","Evacuate to fresh air, seek medical attention immediately.",292.93533774303467
2021-11-01 04:00:00,143.05,106.93,10.46,89.65,131.17387664626884,566.24,52.69,102.28076923076924,106.20454545454545,9.50909090909091,189.88098770856254,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",189.88098770856254
2021-11-01 05:00:00,67.06,137.09,41.84,83.92,112.10840319290675,492.94,47.62,113.88076923076923,103.6,38.03636363636364,179.8465279962667,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",179.8465279962667
2021-11-01 06:00:00,25.03,135.72,121.59,80.11,111.87848560951741,485.86,42.05,113.35384615384615,101.86818181818182,216.58510638297872,179.72551874185126,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",216.58510638297872
2021-11-01 07:00:00,4.92,41.13,178.81,65.8,36.37414075672361,175.68,14.19,38.083333333333336,87.25,277.45744680851067,102.43535189180903,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",277.45744680851067
2021-11-01 08:00:00,3.3,30.5,188.83,58.17,28.8988716352446,145.43,12.16,28.24074074074074,77.7125,288.1170212765958,86.10870007530897,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",288.1170212765958
2021-11-01 09:00:00,3.35,35.99,185.97,68.66,28.48619904967399,143.56,12.29,33.324074074074076,90.82499999999999,285.0744680851064,85.22692104631194,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",285.0744680851064
2021-11-01 10:00:00,8.72,85.68,127.32,96.32,41.544338721658235,202.76,22.55,83.70212765957447,109.23636363636363,222.68085106382978,115.3608468041456,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",222.68085106382978
2021-11-01 11:00:00,20.12,149.43,47.21,105.86,60.97532217938288,291.97,34.96,118.62692307692308,113.57272727272728,42.918181818181814,152.93438009441203,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",152.93438009441203
2021-11-01 12:00:00,50.96,169.99,3.76,91.55,70.84409229717143,341.74,43.06,126.53461538461539,107.06818181818181,3.418181818181818,158.12846963009022,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",158.12846963009022
2021-11-01 15:00:00,34.42,117.9,0.21,57.7,75.1801021069883,358.53,48.64,106.5,77.125,0.1909090909090909,160.41058005630964,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",160.41058005630964
2021-11-01 16:00:00,0.04,94.59,35.76,46.73,63.362927853041384,297.73,36.48,93.18085106382979,63.412499999999994,32.50909090909091,154.19101465949547,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",154.19101465949547
2021-11-02 01:00:00,0.11,50.04,31.47,30.52,90.40477285321825,364.21,9.25,46.333333333333336,42.388888888888886,28.609090909090906,168.42356465958855,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",168.42356465958855
2021-11-02 02:00:00,3.97,76.77,10.64,41.01,100.22048506714773,408.09,14.44,74.22340425531914,56.262499999999996,9.672727272727274,173.58972898270935,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",173.58972898270935
2021-11-02 03:00:00,16.99,87.05,17.7,50.54,104.7451452017969,427.75,18.24,85.15957446808511,68.175,16.09090909090909,175.97112905357733,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",175.97112905357733
2021-11-02 04:00:00,11.4,74.03,68.66,55.79,94.04808225154163,378.42,17.73,71.30851063829788,74.7375,92.68749999999999,170.34109592186402,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",170.34109592186402
2021-11-02 05:00:00,9.16,58.95,103.0,57.7,92.01124827561813,366.04,19.51,55.265957446808514,77.125,192.5,169.269078039799,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",192.5
2021-11-02 06:00:00,6.82,50.04,140.19,59.13,95.18587952318632,374.6,20.01,46.333333333333336,78.9125,236.37234042553192,170.93993659115068,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",236.37234042553192
2021-11-02 07:00:00,2.57,27.08,203.13,55.31,59.990803296664424,240.57,10.64,25.074074074074073,74.1375,301.52682926829266,152.41621226140234,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",301.52682926829266
2021-11-02 08:00:00,1.84,22.96,214.58,48.64,50.95916899531911,209.84,10.51,21.25925925925926,65.8,307.11219512195123,138.89792248829778,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",307.11219512195123
2021-11-02 09:00:00,1.7,25.7,214.58,50.07,49.17583389338898,204.73,11.53,23.796296296296294,67.5875,307.11219512195123,134.43958473347246,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",307.11219512195123
2021-11-02 10:00:00,9.5,95.96,113.01,67.71,67.24205015740512,289.31,27.61,94.63829787234042,89.63749999999999,207.45744680851064,156.23265797758165,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",207.45744680851064
2021-11-02 11:00:00,41.13,157.65,21.46,82.02,94.1600933819108,408.22,44.08,121.78846153846155,102.73636363636363,19.509090909090908,170.4000491483741,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",170.4000491483741
2021-11-02 12:00:00,110.86,167.25,1.04,91.55,113.55570490372939,494.5,59.28,125.48076923076923,107.06818181818181,0.9454545454545454,180.60826573880493,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",180.60826573880493
2021-11-02 16:00:00,3.69,153.54,14.31,54.84,96.04070130758257,417.01,37.49,120.2076923076923,73.55000000000001,13.00909090909091,171.3898427934645,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",171.3898427934645
2021-11-02 23:00:00,0.01,45.93,39.7,25.27,84.98991899826679,336.12,8.23,42.52777777777778,35.09722222222222,36.09090909090909,165.57364157803516,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",165.57364157803516
2021-11-03 00:00:00,0.82,58.26,15.91,29.09,93.00461014231311,372.56,10.01,54.53191489361702,40.40277777777778,14.463636363636363,169.79190007490163,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",169.79190007490163
2021-11-03 01:00:00,22.8,65.8,0.46,41.96,111.13862261681582,454.57,17.73,62.5531914893617,57.45,0.4181818181818182,179.33611716674517,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",179.33611716674517
2021-11-03 02:00:00,90.3,65.8,0.1,61.04,146.73163312228078,611.06,30.4,62.5531914893617,81.3,0.09090909090909091,198.06928059067408,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",198.06928059067408
2021-11-03 03:00:00,144.84,71.29,1.59,70.57,163.82512114888047,680.76,38.5,68.3936170212766,93.21249999999999,1.4454545454545455,213.42512114888046,"Nausea, fatigue(pm2_5)","Immediately ventilate area, seek fresh air, and avoid further exposure.",213.42512114888046
2021-11-03 04:00:00,49.17,80.2,17.17,62.94,110.77900793510429,451.79,29.64,77.87234042553192,83.675,15.60909090909091,179.14684628163383,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",179.14684628163383
2021-11-03 05:00:00,23.25,80.2,57.22,67.71,102.2956386403028,415.74,29.39,77.87234042553192,89.63749999999999,56.9375,174.68191507384358,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",174.68191507384358
2021-11-03 06:00:00,11.06,70.6,125.89,78.2,100.58304741018478,403.53,25.59,67.6595744680851,101.0,221.1595744680851,173.7805512685183,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",221.1595744680851
2021-11-03 07:00:00,2.82,29.82,188.83,53.88,51.03286052845672,210.77,11.78,27.61111111111111,72.35,288.1170212765958,139.0821513211418,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",288.1170212765958
2021-11-03 08:00:00,1.84,23.31,194.55,43.39,36.72491245445863,158.04,10.64,21.583333333333332,59.2375,294.20212765957444,103.31228113614658,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",294.20212765957444
2021-11-03 09:00:00,1.55,25.02,191.69,43.87,32.67777345454117,143.73,11.78,23.166666666666668,59.8375,291.1595744680851,94.18327661226745,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",291.1595744680851
2021-11-03 10:00:00,4.92,72.66,128.75,60.56,42.93858252862179,193.44,22.29,69.85106382978722,80.7,224.20212765957447,118.84645632155447,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",224.20212765957447
2021-11-03 11:00:00,18.55,141.2,37.19,80.11,63.327555917135335,287.52,35.97,115.46153846153845,101.86818181818182,33.809090909090905,154.17239785112386,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",154.17239785112386
2021-11-03 12:00:00,67.06,160.4,1.59,88.69,81.66790468442338,369.64,46.61,122.84615384615385,105.76818181818182,1.4454545454545455,163.82521299180178,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",163.82521299180178
2021-11-03 21:00:00,12.29,78.14,0.33,31.95,67.9878084727577,300.56,29.64,75.68085106382979,44.375,0.3,156.62516235408302,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",156.62516235408302
2021-11-03 22:00:00,1.01,69.23,11.44,33.38,80.37977668517799,337.24,26.6,66.20212765957447,46.361111111111114,10.399999999999999,163.14725088693578,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",163.14725088693578
2021-11-03 23:00:00,0.03,56.21,26.46,33.38,92.19400327779941,376.49,21.28,52.351063829787236,46.361111111111114,24.054545454545455,169.36526488305233,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",169.36526488305233
2021-11-04 00:00:00,0.28,58.26,19.85,35.29,102.50787025573909,415.33,17.48,54.53191489361702,49.013888888888886,18.045454545454547,174.7936159240732,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",174.7936159240732
2021-11-04 01:00:00,11.29,69.92,2.68,44.35,118.09805100633159,482.88,20.77,66.93617021276596,60.4375,2.4363636363636365,182.99897421385873,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",182.99897421385873
2021-11-04 02:00:00,51.86,77.46,0.18,61.99,143.52162993880657,597.18,32.42,74.95744680851064,82.48750000000001,0.16363636363636364,196.3798052309508,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",196.3798052309508
2021-11-04 03:00:00,87.62,89.11,2.59,76.29,158.2393029370497,661.43,40.02,87.35106382978724,100.13181818181819,2.3545454545454545,207.8393029370497,"Nausea, fatigue(pm2_5)","Immediately ventilate area, seek fresh air, and avoid further exposure.",207.8393029370497
2021-11-04 04:00:00,52.75,122.01,19.31,100.14,150.5488545388089,619.17,41.54,108.08076923076923,110.97272727272727,17.55454545454545,200.1488545388089,"Nausea, fatigue(pm2_5)","Immediately ventilate area, seek fresh air, and avoid further exposure.",200.1488545388089
2021-11-04 05:00:00,32.63,154.91,65.8,139.24,164.26727034770613,666.76,47.62,120.73461538461538,128.74545454545455,83.75,213.86727034770612,"Nausea, fatigue(pm2_5)","Immediately ventilate area, seek fresh air, and avoid further exposure.",213.86727034770612
2021-11-04 06:00:00,18.55,165.88,153.06,183.11,184.06081614846778,736.01,48.64,124.95384615384616,148.68636363636364,250.06382978723406,233.66081614846777,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",250.06382978723406
2021-11-04 07:00:00,4.69,71.97,271.8,164.03,106.93230990532113,429.89,22.04,69.11702127659575,140.01363636363635,335.0243902439024,177.12226837122165,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",335.0243902439024
2021-11-04 08:00:00,2.43,49.35,323.3,141.14,93.4791836157193,374.24,15.71,45.69444444444444,129.6090909090909,360.1463414634146,170.04167558722068,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",360.1463414634146
2021-11-04 09:00:00,2.21,57.58,343.32,169.75,99.59852852746633,395.92,13.55,53.80851063829787,142.61363636363637,369.9121951219512,173.26238343550858,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",369.9121951219512
2021-11-04 10:00:00,5.42,156.28,214.58,204.09,131.70445568485965,534.18,35.97,121.26153846153846,157.60084033613447,307.11219512195123,190.16023983413666,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",307.11219512195123
2021-11-04 11:00:00,20.79,315.31,58.65,259.4,183.29442420383666,757.4,81.06,182.4269230769231,180.84033613445376,61.40625,232.89442420383665,"Nausea, fatigue(pm2_5)","Immediately ventilate area, seek fresh air, and avoid further exposure.",232.89442420383665
2021-11-04 12:00:00,108.18,405.79,2.03,324.25,234.3125464256659,977.75,127.67,215.4982698961938,206.41666666666666,1.8454545454545452,283.9125464256659,"Severe symptoms (unconsciousness, death)(pm2_5)","Evacuate to fresh air, seek medical attention immediately.",283.9125464256659
2021-11-05 02:00:00,175.24,65.12,0.05,81.06,217.2956975935293,908.71,46.61,61.829787234042556,102.3,0.045454545454545456,266.8956975935293,"Severe symptoms (unconsciousness, death)(pm2_5)","Evacuate to fresh air, seek medical attention immediately.",266.8956975935293
2021-11-05 03:00:00,268.22,76.77,0.73,92.51,249.84377394974825,1046.48,52.18,74.22340425531914,107.50454545454545,0.6636363636363636,299.4437739497482,"Severe symptoms (unconsciousness, death)(pm2_5)","Evacuate to fresh air, seek medical attention immediately.",299.4437739497482
